date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2023-08-23,BUY,2023-08-23T14:10:00+00:00,15106.0,15189.5,EOD,2,106.5,0.784,331.04,False
2023-08-24,SELL,2023-08-24T14:08:00+00:00,15182.75,15018.0,EOD,1,157.0,1.0494,328.02,False
2023-08-25,BUY,2023-08-25T14:03:00+00:00,14957.75,14892.25,STOP,3,65.5,-1.0,-397.44,False
2023-08-29,BUY,2023-08-29T14:02:00+00:00,15201.75,15344.5,EOD,1,139.0,1.027,284.02,False
2023-08-30,BUY,2023-08-30T14:02:00+00:00,15484.5,15386.5,STOP,2,98.0,-1.0,-394.96,False
2023-08-31,BUY,2023-08-31T14:02:00+00:00,15572.25,15566.5,EOD,2,83.5,-0.0689,-25.96,False
2023-09-01,SELL,2023-09-01T14:57:00+00:00,15491.25,15507.5,EOD,1,161.5,-0.1006,-33.98,False
2023-09-04,SELL,2023-09-04T14:19:00+00:00,15552.5,15519.25,EOD,8,26.0,1.2788,520.16,False
2023-09-05,SELL,2023-09-05T14:05:00+00:00,15445.5,15507.0,STOP,3,61.5,-1.0,-373.44,False
2023-09-06,SELL,2023-09-06T14:02:00+00:00,15439.5,15389.5,EOD,3,74.75,0.6689,295.56,False
2023-09-07,BUY,2023-09-07T14:41:00+00:00,15252.75,15229.0,EOD,2,95.25,-0.2493,-97.96,False
2023-09-08,BUY,2023-09-08T14:07:00+00:00,15382.25,15355.25,EOD,2,112.25,-0.2405,-110.96,False
2023-09-11,SELL,2023-09-11T14:13:00+00:00,15343.0,15395.75,EOD,2,105.25,-0.5012,-213.96,False
2023-09-12,SELL,2023-09-12T14:28:00+00:00,15388.0,15349.25,EOD,3,73.25,0.529,228.06,False
2023-09-13,SELL,2023-09-13T14:06:00+00:00,15491.5,15561.5,STOP,3,70.0,-1.0,-424.44,False
2023-09-14,BUY,2023-09-14T14:45:00+00:00,15645.75,15660.5,EOD,2,109.5,0.1347,56.04,False
2023-09-15,SELL,2023-09-15T14:13:00+00:00,15487.5,15430.25,EOD,1,140.0,0.4089,113.02,False
2023-09-18,BUY,2023-09-18T14:18:00+00:00,15435.5,15422.25,EOD,2,92.5,-0.1432,-55.96,False
2023-09-19,SELL,2023-09-19T14:02:00+00:00,15284.5,15281.0,EOD,2,88.75,0.0394,11.04,False
2023-09-20,SELL,2023-09-20T14:15:00+00:00,15372.75,15335.75,EOD,3,62.5,0.592,217.56,False
2023-09-21,SELL,2023-09-21T14:02:00+00:00,14922.75,14943.0,EOD,2,97.5,-0.2077,-83.96,False
2023-09-22,BUY,2023-09-22T14:06:00+00:00,14951.0,15010.5,EOD,3,63.0,0.9444,352.56,False
2023-09-25,BUY,2023-09-25T15:17:00+00:00,14901.75,14896.5,EOD,1,119.25,-0.044,-11.98,False
2023-09-26,SELL,2023-09-26T14:05:00+00:00,14760.5,14728.75,EOD,2,85.75,0.3703,124.04,False
2023-09-27,SELL,2023-09-27T14:02:00+00:00,14748.0,14738.75,EOD,4,58.0,0.1595,68.08,False
2023-09-28,BUY,2023-09-28T14:02:00+00:00,14763.5,14827.0,EOD,2,105.5,0.6019,251.04,False
2023-09-29,BUY,2023-09-29T14:02:00+00:00,15050.25,14976.75,STOP,3,73.5,-1.0,-445.44,False
2023-10-02,BUY,2023-10-02T14:03:00+00:00,14976.75,15039.0,EOD,1,129.0,0.4826,123.02,False
2023-10-03,SELL,2023-10-03T14:03:00+00:00,14870.5,14738.0,EOD,2,104.25,1.271,527.04,False
2023-10-04,SELL,2023-10-04T14:09:00+00:00,14742.5,14834.5,STOP,2,92.0,-1.0,-370.96,False
2023-10-05,SELL,2023-10-05T14:02:00+00:00,14796.75,14756.25,EOD,1,129.75,0.3121,79.52,False
2023-10-06,BUY,2023-10-06T14:24:00+00:00,14806.5,14923.5,EOD,2,104.25,1.1223,465.04,False
2023-10-10,BUY,2023-10-10T14:02:00+00:00,15253.25,15351.5,EOD,3,73.25,1.3413,585.06,False
2023-10-11,SELL,2023-10-11T14:03:00+00:00,15313.5,15313.25,EOD,3,73.75,0.0034,-2.94,False
2023-10-12,BUY,2023-10-12T14:07:00+00:00,15423.25,15418.25,EOD,4,57.25,-0.0873,-45.92,False
2023-10-13,SELL,2023-10-13T14:08:00+00:00,15291.75,15159.25,EOD,3,75.0,1.7667,790.56,False
2023-10-16,BUY,2023-10-16T14:13:00+00:00,15263.75,15302.25,EOD,2,95.0,0.4053,151.04,False
2023-10-17,BUY,2023-10-17T14:12:00+00:00,15156.5,15231.5,EOD,2,106.25,0.7059,297.04,False
2023-10-18,BUY,2023-10-18T14:20:00+00:00,15200.5,15122.5,STOP,3,78.0,-1.0,-472.44,False
2023-10-19,SELL,2023-10-19T14:30:00+00:00,15003.5,15014.0,EOD,2,105.5,-0.0995,-44.96,False
2023-10-20,SELL,2023-10-20T14:12:00+00:00,14790.25,14676.25,EOD,2,95.75,1.1906,453.04,False
