ts,Open,High,Low,Close,Volume
2026-05-21 04:34:00+00:00,29390.0,29391.5,29388.0,29391.5,33
2026-05-21 04:35:00+00:00,29389.75,29393.5,29388.5,29389.5,56
2026-05-21 04:36:00+00:00,29390.0,29391.25,29382.25,29383.25,130
2026-05-21 04:37:00+00:00,29384.75,29386.5,29380.5,29384.25,71
2026-05-21 04:38:00+00:00,29384.25,29387.75,29384.25,29387.5,27
2026-05-21 04:39:00+00:00,29387.0,29395.5,29387.0,29394.0,82
2026-05-21 04:40:00+00:00,29394.0,29398.75,29392.0,29398.5,76
2026-05-21 04:41:00+00:00,29398.5,29398.75,29396.5,29398.5,39
2026-05-21 04:42:00+00:00,29398.75,29399.75,29393.0,29393.0,49
2026-05-21 04:43:00+00:00,29393.75,29401.25,29393.0,29400.5,78
2026-05-21 04:44:00+00:00,29400.0,29405.0,29400.0,29404.0,58
2026-05-21 04:45:00+00:00,29404.0,29405.25,29401.0,29405.25,36
2026-05-21 04:46:00+00:00,29404.0,29405.0,29399.5,29401.5,79
2026-05-21 04:47:00+00:00,29400.75,29403.75,29396.0,29402.0,148
2026-05-21 04:48:00+00:00,29401.0,29402.25,29398.0,29398.0,22
2026-05-21 04:49:00+00:00,29400.0,29401.75,29397.5,29400.0,36
2026-05-21 04:50:00+00:00,29400.0,29411.0,29400.0,29407.0,97
2026-05-21 04:51:00+00:00,29407.0,29409.5,29403.25,29404.25,38
2026-05-21 04:52:00+00:00,29403.5,29410.0,29403.0,29407.75,42
2026-05-21 04:53:00+00:00,29407.25,29408.25,29402.0,29403.75,63
2026-05-21 04:54:00+00:00,29404.5,29407.5,29395.0,29397.25,97
2026-05-21 04:55:00+00:00,29399.0,29414.75,29398.0,29413.25,166
2026-05-21 04:56:00+00:00,29412.25,29416.25,29409.75,29415.0,102
2026-05-21 04:57:00+00:00,29413.5,29415.0,29410.0,29415.0,63
2026-05-21 04:58:00+00:00,29415.5,29419.5,29415.5,29416.75,96
2026-05-21 04:59:00+00:00,29417.0,29428.75,29416.0,29418.25,192
2026-05-21 05:00:00+00:00,29420.75,29427.25,29418.0,29418.25,124
2026-05-21 05:01:00+00:00,29418.25,29421.25,29415.0,29417.5,82
2026-05-21 05:02:00+00:00,29417.5,29424.75,29416.0,29424.75,63
2026-05-21 05:03:00+00:00,29424.0,29427.0,29419.0,29423.75,64
