date,side,entry_time_utc,entry_price,exit_price,exit_reason,qty,stop_dist,r_multiple,pnl_usd,ambiguous
2025-09-01,BUY,2025-09-01T15:20:00+00:00,23495.25,23502.75,EOD,2,53.5,0.1402,27.04,False
2025-09-03,BUY,2025-09-03T14:08:00+00:00,23458.25,23424.5,EOD,1,88.25,-0.3824,-68.98,False
2025-09-04,SELL,2025-09-04T14:03:00+00:00,23456.0,23548.25,STOP,1,92.25,-1.0,-185.98,False
2025-09-05,SELL,2025-09-05T14:02:00+00:00,23815.75,23632.5,EOD,1,86.25,2.1246,365.02,False
2025-09-08,BUY,2025-09-08T14:42:00+00:00,23878.75,23876.25,EOD,1,107.0,-0.0234,-6.48,False
2025-09-09,SELL,2025-09-09T14:02:00+00:00,23792.5,23784.25,EOD,1,65.25,0.1264,15.02,False
2025-09-11,BUY,2025-09-11T14:08:00+00:00,23998.5,24037.75,EOD,1,88.75,0.4423,77.02,False
2025-09-12,BUY,2025-09-12T14:22:00+00:00,24069.5,24087.5,EOD,1,68.0,0.2647,34.52,False
2025-09-15,BUY,2025-09-15T15:03:00+00:00,24263.0,24254.0,EOD,1,90.25,-0.0997,-19.48,False
2025-09-16,SELL,2025-09-16T15:02:00+00:00,24280.0,24277.0,EOD,1,75.75,0.0396,4.52,False
2025-09-17,SELL,2025-09-17T14:02:00+00:00,24218.75,24173.0,EOD,1,81.75,0.5596,90.02,False
2025-09-18,BUY,2025-09-18T14:03:00+00:00,24716.75,24782.5,EOD,1,118.0,0.5572,130.02,False
2025-09-19,SELL,2025-09-19T15:14:00+00:00,24737.0,24727.25,EOD,1,80.5,0.1211,18.02,False
2025-09-22,BUY,2025-09-22T14:04:00+00:00,24883.0,24920.25,EOD,1,68.75,0.5418,73.02,False
2025-09-24,SELL,2025-09-24T15:11:00+00:00,24783.5,24794.0,EOD,1,115.75,-0.0907,-22.48,False
2025-09-29,BUY,2025-09-29T14:08:00+00:00,24956.5,24867.0,EOD,1,108.25,-0.8268,-180.48,False
2025-09-30,BUY,2025-09-30T14:49:00+00:00,24832.75,24779.75,EOD,1,110.5,-0.4796,-107.48,False
2025-10-01,BUY,2025-10-01T14:19:00+00:00,24845.5,24890.75,EOD,1,119.5,0.3787,89.02,False
2025-10-03,SELL,2025-10-03T14:02:00+00:00,25081.0,25134.25,EOD,1,87.0,-0.6121,-107.98,False
2025-10-07,SELL,2025-10-07T14:28:00+00:00,25210.5,25074.75,EOD,2,54.25,2.5023,540.04,False
2025-10-09,SELL,2025-10-09T14:31:00+00:00,25243.0,25227.5,EOD,1,91.75,0.1689,29.52,False
2025-10-10,SELL,2025-10-10T14:58:00+00:00,25263.25,24822.25,EOD,1,124.75,3.5351,880.52,False
2025-10-16,SELL,2025-10-16T14:13:00+00:00,25025.75,25125.5,STOP,1,99.75,-1.0,-200.98,False
2025-10-20,BUY,2025-10-20T14:07:00+00:00,25242.0,25320.75,EOD,1,127.25,0.6189,156.02,False
2025-10-21,SELL,2025-10-21T14:29:00+00:00,25208.75,25275.5,EOD,1,95.75,-0.6971,-134.98,False
2025-10-24,BUY,2025-10-24T14:13:00+00:00,25539.25,25534.5,EOD,1,109.5,-0.0434,-10.98,False
2025-10-27,BUY,2025-10-27T14:02:00+00:00,25860.0,25898.25,EOD,2,63.5,0.6024,150.04,False
2025-10-28,SELL,2025-10-28T14:33:00+00:00,26024.75,26045.0,EOD,1,70.0,-0.2893,-41.98,False
2025-10-29,SELL,2025-10-29T14:51:00+00:00,26252.5,26253.25,EOD,1,67.0,-0.0112,-2.98,False
2025-11-11,SELL,2025-11-11T15:07:00+00:00,25548.0,25511.5,EOD,1,98.0,0.3724,71.52,False
2025-11-26,SELL,2025-11-26T15:02:00+00:00,25152.75,25280.25,STOP,1,127.5,-1.0,-256.48,False
